Area (Hectares),N,P,K,pH,Temperature,Rainfall,Humidity,Crop Name,Yield
0.310789366,91,16,23,7.4,15,150,67,Sugarcane,43123.4586
0.135833525,91,16,23,7.4,22,209,63,Sugarcane,57090.5582
0.915722800,91,16,23,7.4,22,228,64,Sugarcane,44159.9444
0.526770950,91,16,23,7.4,28,176,77,Sugarcane,55963.6439
0.276545880,91,16,23,7.4,21,192,71,Sugarcane,45655.3823
0.136252370,91,16,23,7.4,22,204,62,Sugarcane,53497.8367
0.246547607,91,16,23,7.4,30,209,88,Sugarcane,51870.0256
0.089593801,91,16,23,7.4,32,227,57,Sugarcane,52227.9408
0.268710413,91,16,23,7.4,18,239,78,Sugarcane,45382.5529
0.345289068,91,16,23,7.4,32,249,79,Sugarcane,54540.6916
0.103779129,91,16,23,7.4,9,222,63,Sugarcane,54950.1723
0.089902794,91,16,23,7.4,24,182,74,Sugarcane,42773.4056
0.293647108,91,16,23,7.4,10,225,88,Sugarcane,52259.8776
0.020873963,91,16,23,7.4,24,175,81,Sugarcane,43820.5563
0.026983821,91,16,23,7.4,18,171,64,Sugarcane,56343.4163
0.011377057,91,16,23,7.4,32,189,67,Sugarcane,59714.9527
0.217027020,91,16,23,7.4,22,235,84,Sugarcane,49306.9478
0.159660727,91,16,23,7.4,15,244,60,Sugarcane,58724.0155
0.196533259,91,16,23,7.4,14,192,88,Sugarcane,47566.1075
0.404049693,91,16,23,7.4,14,183,62,Sugarcane,48788.9006
0.301897429,91,16,23,7.4,16,168,87,Sugarcane,48880.6412
0.040104066,91,16,23,7.4,26,247,56,Sugarcane,53903.1936
0.212208503,91,16,23,7.4,7,151,69,Sugarcane,49502.1129
0.377246206,91,16,23,7.4,30,212,77,Sugarcane,44845.2705
0.413669138,91,16,23,7.4,19,214,82,Sugarcane,55162.0338
0.363938554,91,16,23,7.4,20,155,64,Sugarcane,43642.6074
0.116758903,91,16,23,7.4,18,225,88,Sugarcane,48572.4330
0.061800958,91,16,23,7.4,11,199,63,Sugarcane,57480.7939
0.195229992,91,16,23,7.4,19,204,68,Sugarcane,58054.5314
0.044091727,91,16,23,7.4,10,242,68,Sugarcane,54195.6236
0.075556482,91,16,23,7.4,22,246,65,Sugarcane,46685.8186
0.980392460,91,16,23,7.4,30,180,55,Sugarcane,42949.9410
0.233736486,91,16,23,7.4,15,224,83,Sugarcane,52893.3474
0.253589860,91,16,23,7.4,27,195,66,Sugarcane,56502.6281
0.422598941,91,16,23,7.4,12,204,63,Sugarcane,50076.3746
0.220496629,91,16,23,7.4,28,174,56,Sugarcane,52059.0742
1.145873881,91,16,23,7.4,19,183,56,Sugarcane,41207.8262
0.655457887,91,16,23,7.4,15,242,70,Sugarcane,49172.3766
0.258982356,91,16,23,7.4,7,151,87,Sugarcane,53729.2013
0.407151978,91,16,23,7.4,30,178,73,Sugarcane,48876.6213
0.167523391,91,16,23,7.4,14,247,78,Sugarcane,46480.8203
0.369528802,91,16,23,7.4,28,183,78,Sugarcane,45457.6647
0.054439533,91,16,23,7.4,9,230,88,Sugarcane,45735.8965
0.101296029,91,16,23,7.4,26,229,61,Sugarcane,59373.3318
0.279735521,91,16,23,7.4,23,218,78,Sugarcane,41697.2943
0.181752242,91,16,23,7.4,11,225,64,Sugarcane,51359.0838
0.157105456,91,16,23,7.4,27,152,78,Sugarcane,42411.1528
0.278176225,91,16,23,7.4,17,158,76,Sugarcane,56987.3476
0.259025666,91,16,23,7.4,19,153,84,Sugarcane,46796.2550
0.458686307,91,16,23,7.4,9,201,84,Sugarcane,44077.8016
0.183484533,91,16,23,7.4,26,225,58,Sugarcane,55510.8464
0.547307497,91,16,23,7.4,25,178,80,Sugarcane,49210.0986
0.163369293,91,16,23,7.4,9,220,83,Sugarcane,42569.5196
0.549231519,91,16,23,7.4,21,234,88,Sugarcane,58169.9338
0.841895628,91,16,23,7.4,12,192,75,Sugarcane,53697.0748
0.409774913,91,16,23,7.4,17,205,79,Sugarcane,45629.5031
0.817839732,91,16,23,7.4,16,171,71,Sugarcane,40692.9065
0.066282986,91,16,23,7.4,25,219,63,Sugarcane,53505.4592
1.207570026,91,16,23,7.4,27,153,66,Sugarcane,41538.0025
0.137171625,91,16,23,7.4,13,210,84,Sugarcane,55765.0569
0.068463166,91,16,23,7.4,10,197,87,Sugarcane,49753.2717
0.092280269,91,16,23,7.4,30,205,77,Sugarcane,50607.1433
0.138184851,91,16,23,7.4,30,191,65,Sugarcane,59457.8799
0.293766467,91,16,23,7.4,23,159,79,Sugarcane,42539.1623
0.165550227,91,16,23,7.4,15,200,73,Sugarcane,42368.2676
0.131618555,91,16,23,7.4,28,173,71,Sugarcane,56717.0393
0.036730685,91,16,23,7.4,16,184,88,Sugarcane,55140.9526
0.092315239,91,16,23,7.4,21,200,82,Sugarcane,53326.1183
0.615497433,91,16,23,7.4,31,172,76,Sugarcane,48434.5255
0.092114144,91,16,23,7.4,31,163,64,Sugarcane,43771.1021
0.095673010,91,16,23,7.4,15,200,72,Sugarcane,47570.4908
0.259536475,91,16,23,7.4,28,154,82,Sugarcane,59716.4516
0.073174392,91,16,23,7.4,18,210,67,Sugarcane,48575.3040
0.218056755,91,16,23,7.4,19,204,59,Sugarcane,46012.8031
0.027084755,91,16,23,7.4,19,216,79,Sugarcane,53341.2787
0.053491001,91,16,23,7.4,12,163,56,Sugarcane,42503.2435
0.121078457,91,16,23,7.4,14,239,79,Sugarcane,47689.5918
0.068270880,91,16,23,7.4,22,213,66,Sugarcane,59187.2379
0.067845482,91,16,23,7.4,25,231,59,Sugarcane,51725.3421
0.099944485,91,16,23,7.4,15,240,63,Sugarcane,44109.7405
0.078832370,91,16,23,7.4,21,225,69,Sugarcane,56637.2744
0.096076903,91,16,23,7.4,14,185,68,Sugarcane,46431.6366
0.134378735,91,16,23,7.4,20,241,80,Sugarcane,51305.5804
0.024600525,91,16,23,7.4,30,203,55,Sugarcane,41482.7786
0.024204130,91,16,23,7.4,8,169,88,Sugarcane,55747.3267
0.289675814,91,16,23,7.4,12,173,69,Sugarcane,40573.0299
0.453476827,91,16,23,7.4,27,228,57,Sugarcane,54633.6116
0.030992778,91,16,23,7.4,18,209,82,Sugarcane,43866.9411
0.913439555,91,16,23,7.4,9,185,82,Sugarcane,54236.4243
0.327871908,91,16,23,7.4,18,187,81,Sugarcane,46958.0687
0.333777956,91,16,23,7.4,10,150,63,Sugarcane,45536.3450
0.151006554,91,16,23,7.4,17,204,67,Sugarcane,42295.8792
0.198016817,91,16,23,7.4,7,213,80,Sugarcane,52759.2403
0.363420517,91,16,23,7.4,24,226,75,Sugarcane,49170.9862
0.261109082,91,16,23,7.4,20,228,78,Sugarcane,47272.2826
0.104676513,91,16,23,7.4,24,157,87,Sugarcane,41831.6405
0.064764875,91,16,23,7.4,9,249,74,Sugarcane,58006.5239
0.121711530,91,16,23,7.4,8,183,80,Sugarcane,55755.1813
0.046796639,91,16,23,7.4,9,204,79,Sugarcane,57516.3025
0.007989019,91,16,23,7.4,24,247,58,Sugarcane,51791.0891
0.041585282,91,16,23,7.4,26,233,57,Sugarcane,58648.8656
0.026967070,91,16,23,7.4,8,219,62,Sugarcane,51210.1377
0.212151169,91,16,23,7.4,23,173,69,Sugarcane,51753.7825
0.297548435,91,16,23,7.4,12,161,77,Sugarcane,46109.2241
0.146193370,91,16,23,7.4,7,227,67,Sugarcane,48679.5633
0.213263348,91,16,23,7.4,31,198,84,Sugarcane,51620.9013
0.310156633,91,16,23,7.4,15,159,72,Sugarcane,46363.5084
0.435111499,91,16,23,7.4,32,195,57,Sugarcane,52681.0031
0.550412419,91,16,23,7.4,26,247,56,Sugarcane,41708.1229
0.530757595,91,16,23,7.4,24,154,70,Sugarcane,55607.9034
0.111991092,91,16,23,7.4,20,200,79,Sugarcane,42746.9616
0.049974253,91,16,23,7.4,14,184,55,Sugarcane,48279.6812
0.269431502,91,16,23,7.4,28,202,81,Sugarcane,49092.8617
0.136169901,91,16,23,7.4,27,232,69,Sugarcane,57154.8929
0.062185095,91,16,23,7.4,22,188,88,Sugarcane,45435.0686
0.039510895,91,16,23,7.4,28,201,85,Sugarcane,53736.5108
0.047394510,91,16,23,7.4,24,203,58,Sugarcane,59687.5810
0.141261608,91,16,23,7.4,19,167,63,Sugarcane,54843.9252
0.371262946,91,16,23,7.4,18,226,69,Sugarcane,55577.5120
0.561625725,91,16,23,7.4,31,234,61,Sugarcane,47086.5225
0.036037839,90,12,26,7.9,22,230,88,Sugarcane,54336.4270
0.185862792,84,20,28,5.1,24,197,83,Sugarcane,46501.3669
0.126171768,90,12,26,7.9,16,233,71,Sugarcane,44362.1797
0.126856110,90,12,26,7.9,31,194,66,Sugarcane,43431.6508
1.138600627,90,12,26,7.9,29,195,66,Sugarcane,41525.8169
0.099925561,90,12,26,7.9,19,200,70,Sugarcane,47738.2637
0.065125386,90,12,26,7.9,27,222,78,Sugarcane,59326.1910
0.094841242,90,12,26,7.9,25,219,68,Sugarcane,49759.7602
0.099222112,90,12,26,7.9,14,241,81,Sugarcane,53806.2621
0.100422053,90,12,26,7.9,13,245,75,Sugarcane,59828.5441
0.063573206,90,12,26,7.9,28,198,66,Sugarcane,55174.3626
0.059444593,90,12,26,7.9,16,196,57,Sugarcane,53583.2231
0.138613747,90,12,26,7.9,21,176,77,Sugarcane,44678.4737
1.493436678,90,12,26,7.9,12,205,56,Sugarcane,43676.3943
0.229106908,84,20,28,5.1,19,200,71,Sugarcane,59673.8625
0.407457787,84,20,28,5.1,24,191,61,Sugarcane,47698.0481
0.164255126,84,20,28,5.1,10,180,88,Sugarcane,58576.9639
0.729290239,84,20,28,5.1,31,186,88,Sugarcane,42523.0094
0.297769067,84,20,28,5.1,29,218,60,Sugarcane,45333.8990
0.277688980,84,20,28,5.1,22,194,63,Sugarcane,40979.1823
0.064221093,90,12,26,7.9,19,211,58,Sugarcane,42610.2064
0.219497731,84,20,28,5.1,28,184,73,Sugarcane,49148.4999
0.079116121,90,12,26,7.9,16,220,55,Sugarcane,50305.1663
0.000142073,90,12,26,7.9,8,179,64,Sugarcane,47196.6158
0.465490368,84,20,28,5.1,32,218,61,Sugarcane,48076.1220
0.326098820,84,20,28,5.1,9,179,67,Sugarcane,47675.4820
0.790037473,84,20,28,5.1,28,159,87,Sugarcane,47058.8338
0.046785563,90,12,26,7.9,25,247,57,Sugarcane,56086.0039
0.038703017,90,12,26,7.9,21,174,69,Sugarcane,54851.0055
0.444183764,84,20,28,5.1,18,240,56,Sugarcane,52087.3222
0.128337674,90,12,26,7.9,7,208,66,Sugarcane,53104.7051
0.444034829,84,20,28,5.1,9,189,85,Sugarcane,50967.1176
0.275607449,84,20,28,5.1,14,156,70,Sugarcane,45135.8588
0.705501859,84,20,28,5.1,30,195,79,Sugarcane,51340.6926
0.739982046,84,20,28,5.1,16,151,87,Sugarcane,47122.9035
0.597592396,84,20,28,5.1,7,239,67,Sugarcane,45317.3276
0.106498109,90,12,26,7.9,17,168,80,Sugarcane,51221.1619
0.240052427,84,20,28,5.1,18,250,80,Sugarcane,58283.2531
0.150943227,90,12,26,7.9,13,158,70,Sugarcane,55055.7212
0.500394984,84,20,28,5.1,15,177,67,Sugarcane,50200.0529
0.218693902,84,20,28,5.1,24,243,65,Sugarcane,58943.1216
0.140021668,90,12,26,7.9,15,203,60,Sugarcane,50343.7265
0.266016473,84,20,28,5.1,26,184,76,Sugarcane,52783.9274
0.289907149,84,20,28,5.1,15,188,84,Sugarcane,43839.0648
0.180103154,84,20,28,5.1,24,166,58,Sugarcane,55046.5745
0.210094437,84,20,28,5.1,28,249,85,Sugarcane,59840.9340
0.072126490,90,12,26,7.9,25,225,82,Sugarcane,45411.7595
0.289454488,84,20,28,5.1,29,199,83,Sugarcane,49602.9046
0.155932403,90,12,26,7.9,11,180,61,Sugarcane,46670.2357
0.268900870,84,20,28,5.1,31,242,58,Sugarcane,56364.0816
0.202986845,84,20,28,5.1,25,243,86,Sugarcane,56921.0479
0.309538089,84,20,28,5.1,32,176,55,Sugarcane,48736.8235
0.473373114,84,20,28,5.1,11,216,68,Sugarcane,51997.4559
0.401123257,84,20,28,5.1,23,196,68,Sugarcane,57772.8293
0.184201661,84,20,28,5.1,19,185,68,Sugarcane,40723.7634
0.171971105,84,20,28,5.1,12,202,60,Sugarcane,46012.3433
0.322941299,84,20,28,5.1,23,246,68,Sugarcane,53155.4160
0.168713250,84,20,28,5.1,23,216,57,Sugarcane,40317.9800
0.185802899,84,20,28,5.1,8,190,61,Sugarcane,48526.1083
0.131713027,90,12,26,7.9,9,188,65,Sugarcane,47051.0827
0.069832917,90,12,26,7.9,9,192,73,Sugarcane,43033.3247
0.515196054,84,20,28,5.1,31,159,61,Sugarcane,53521.1659
0.413435133,84,20,28,5.1,29,215,66,Sugarcane,48193.2646
0.380726266,84,20,28,5.1,8,188,74,Sugarcane,49608.9696
0.398502968,84,20,28,5.1,12,225,66,Sugarcane,59693.2481
0.106239633,90,12,26,7.9,13,218,70,Sugarcane,51066.4405
0.137156452,90,12,26,7.9,17,157,85,Sugarcane,46185.7480
0.182463274,84,20,28,5.1,14,170,65,Sugarcane,57361.8435
0.185768943,84,20,28,5.1,32,209,62,Sugarcane,53252.4450
0.300480351,84,20,28,5.1,18,177,76,Sugarcane,40394.1056
0.417075986,84,20,28,5.1,23,225,57,Sugarcane,52496.7384
0.322684350,84,20,28,5.1,11,204,84,Sugarcane,44038.9538
0.065942240,90,12,26,7.9,10,200,84,Sugarcane,52313.7603
0.587184032,84,20,28,5.1,28,227,63,Sugarcane,55743.7422
0.136161597,90,12,26,7.9,18,184,76,Sugarcane,55847.8094
0.116482530,90,12,26,7.9,26,208,80,Sugarcane,40633.9006
0.257152560,84,20,28,5.1,19,213,77,Sugarcane,50023.2053
0.138798464,90,12,26,7.9,29,201,88,Sugarcane,40881.0236
0.115221746,90,12,26,7.9,16,188,74,Sugarcane,58297.8862
0.131281011,90,12,26,7.9,20,174,56,Sugarcane,59301.5630
0.115967665,90,12,26,7.9,13,241,83,Sugarcane,53543.8004
0.029909770,90,12,26,7.9,31,151,74,Sugarcane,55250.2183
0.177457791,84,20,28,5.1,14,188,83,Sugarcane,41621.3498
0.000003697,90,12,26,7.9,15,198,72,Sugarcane,47750.5580
0.146494749,90,12,26,7.9,29,201,71,Sugarcane,40432.6502
0.249948393,84,20,28,5.1,17,238,64,Sugarcane,49262.1870
0.089997731,90,12,26,7.9,17,226,71,Sugarcane,48640.1431
0.100578063,90,12,26,7.9,21,250,77,Sugarcane,51892.2957
0.168944824,84,20,28,5.1,19,173,74,Sugarcane,44781.3462
0.123679986,90,12,26,7.9,16,186,72,Sugarcane,40048.0460
0.160359210,90,12,26,7.9,29,197,77,Sugarcane,56740.3902
0.203880662,84,20,28,5.1,17,221,69,Sugarcane,44135.7709
0.182086709,84,20,28,5.1,20,153,82,Sugarcane,41444.6669
0.242846699,84,20,28,5.1,13,223,76,Sugarcane,56634.2578
0.154339338,90,12,26,7.9,22,208,81,Sugarcane,49403.4356
0.108053166,90,12,26,7.9,12,222,73,Sugarcane,53106.8498
0.011196173,90,12,26,7.9,26,157,75,Sugarcane,40923.4497
0.295936456,84,20,28,5.1,18,186,65,Sugarcane,42809.8314
0.148713574,90,12,26,7.9,23,207,64,Sugarcane,51201.3312
0.282866921,84,20,28,5.1,14,231,75,Sugarcane,47735.9062
0.236312501,84,20,28,5.1,12,244,86,Sugarcane,42821.3867
0.034464116,90,12,26,7.9,9,235,61,Sugarcane,55929.7654
0.139255307,90,12,26,7.9,31,153,61,Sugarcane,57620.2420
0.111879258,90,12,26,7.9,9,241,87,Sugarcane,52951.0862
0.479087196,84,20,28,5.1,25,167,77,Sugarcane,43459.1613
0.266874903,84,20,28,5.1,10,243,56,Sugarcane,50519.2684
0.089824726,90,12,26,7.9,14,223,85,Sugarcane,49554.5225
0.072264490,90,12,26,7.9,15,179,64,Sugarcane,57269.0967
0.074296852,90,12,26,7.9,14,180,56,Sugarcane,53167.0172
0.318381311,84,20,28,5.1,17,250,67,Sugarcane,56312.4215
0.028490628,90,12,26,7.9,21,236,73,Sugarcane,54306.8566
0.266338246,84,20,28,5.1,14,249,68,Sugarcane,52665.3441
0.233329552,84,20,28,5.1,23,183,75,Sugarcane,41758.0119
0.623789911,84,20,28,5.1,22,162,71,Sugarcane,54334.2898
0.083790915,90,12,26,7.9,17,205,61,Sugarcane,40363.3652
0.262410740,84,20,28,5.1,31,250,77,Sugarcane,45620.8688
0.280095365,84,20,28,5.1,30,171,60,Sugarcane,46985.7132
0.263666578,84,20,28,5.1,7,183,85,Sugarcane,51849.7984
0.138342690,90,12,26,7.9,24,162,72,Sugarcane,46075.3914
0.231140433,84,20,28,5.1,31,221,58,Sugarcane,45041.8731
0.110122080,90,12,26,7.9,20,210,78,Sugarcane,53456.5332
0.647531746,84,20,28,5.1,24,169,57,Sugarcane,53365.0657
0.155378380,90,12,26,7.9,8,167,59,Sugarcane,42720.9338
0.239588533,84,20,28,5.1,22,165,63,Sugarcane,41435.7918
0.757447615,84,20,28,5.1,13,238,86,Sugarcane,42786.7363
0.025341661,90,12,26,7.9,17,181,62,Sugarcane,51828.0949
0.181108743,84,20,28,5.1,31,198,78,Sugarcane,45998.9405
0.298938428,84,20,28,5.1,17,191,65,Sugarcane,47325.1877
0.062074023,90,12,26,7.9,8,155,80,Sugarcane,45006.3191
0.232339752,84,20,28,5.1,31,238,84,Sugarcane,57199.6259
0.100311970,90,12,26,7.9,29,219,70,Sugarcane,42751.5742
0.261616317,84,20,28,5.1,27,239,59,Sugarcane,51656.9672
0.033559567,90,12,26,7.9,32,153,73,Sugarcane,58975.9467
0.060429331,90,12,26,7.9,21,245,63,Sugarcane,42919.6679
0.095253618,90,12,26,7.9,17,177,62,Sugarcane,44367.1671
0.325079505,84,20,28,5.1,11,244,65,Sugarcane,59597.7452
0.117473323,90,12,26,7.9,21,188,86,Sugarcane,54224.2750
0.021970690,90,12,26,7.9,15,196,82,Sugarcane,40560.9347
0.031958094,90,12,26,7.9,7,228,65,Sugarcane,51317.2241
0.341635745,84,20,28,5.1,26,217,74,Sugarcane,45342.7315
0.062520611,90,12,26,7.9,18,245,55,Sugarcane,46431.1172
0.227286634,84,20,28,5.1,8,250,62,Sugarcane,49641.6995
0.114824272,90,12,26,7.9,7,202,70,Sugarcane,56696.6720
0.332298503,84,20,28,5.1,9,248,80,Sugarcane,53667.4508
1.283968136,90,12,26,7.9,26,200,80,Sugarcane,50609.3092
0.076393238,90,12,26,7.9,26,156,70,Sugarcane,57456.7996
0.091122116,90,12,26,7.9,23,151,65,Sugarcane,59358.6161
0.057538697,90,12,26,7.9,10,168,87,Sugarcane,48580.9096
0.049040836,90,12,26,7.9,31,183,55,Sugarcane,58266.8924
0.089364523,90,12,26,7.9,29,201,79,Sugarcane,47047.4726
0.178666914,84,20,28,5.1,25,240,73,Sugarcane,51647.8122
0.233755160,84,20,28,5.1,7,219,75,Sugarcane,51350.9894
0.229315099,84,20,28,5.1,22,201,70,Sugarcane,56597.3534
0.157028853,90,12,26,7.9,28,224,59,Sugarcane,51073.1467
0.061304269,90,12,26,7.9,25,234,62,Sugarcane,53400.5034
0.177159297,84,20,28,5.1,27,234,77,Sugarcane,51332.9853
1.016112003,90,12,26,7.9,22,246,69,Sugarcane,54131.4888
0.203966460,84,20,28,5.1,23,168,75,Sugarcane,43506.5476
0.095550456,90,12,26,7.9,9,175,58,Sugarcane,40627.1582
0.396454186,84,20,28,5.1,12,163,71,Sugarcane,45379.2246
0.027115970,90,12,26,7.9,16,200,83,Sugarcane,41704.9311
0.127211882,90,12,26,7.9,15,207,86,Sugarcane,47696.6498
0.023401528,90,12,26,7.9,15,218,77,Sugarcane,59335.5813
0.121015675,90,12,26,7.9,29,231,80,Sugarcane,43980.4832
0.051012499,90,12,26,7.9,25,202,70,Sugarcane,43376.7684
0.094041118,90,12,26,7.9,16,157,58,Sugarcane,48826.6391
0.070545792,90,12,26,7.9,15,213,72,Sugarcane,44017.5444
0.282109176,84,20,28,5.1,7,182,69,Sugarcane,56779.4369
0.168479562,84,20,28,5.1,30,186,75,Sugarcane,43576.0560
0.127463049,90,12,26,7.9,26,164,67,Sugarcane,43055.9880
0.055397722,90,12,26,7.9,7,200,60,Sugarcane,42118.8774
0.108338362,90,12,26,7.9,13,245,55,Sugarcane,46852.6851
0.123066165,90,12,26,7.9,30,177,80,Sugarcane,43964.6767
0.128563116,90,12,26,7.9,22,158,61,Sugarcane,52044.2944
0.114638596,90,12,26,7.9,31,150,66,Sugarcane,57955.0232
0.049094802,90,12,26,7.9,20,222,63,Sugarcane,43278.2646
0.158194699,90,12,26,7.9,25,162,77,Sugarcane,46573.1075
0.163522813,84,20,28,5.1,16,230,62,Sugarcane,43234.5774
0.361864447,84,20,28,5.1,15,169,64,Sugarcane,48049.3022
0.128920288,90,12,26,7.9,22,223,56,Sugarcane,41300.0195
0.503949473,84,20,28,5.1,11,166,72,Sugarcane,55739.5399
0.076516239,90,12,26,7.9,18,229,67,Sugarcane,56162.2250
0.044147765,90,12,26,7.9,14,248,71,Sugarcane,50393.3849
0.274110631,84,20,28,5.1,25,175,75,Sugarcane,46233.3957
0.050052060,90,12,26,7.9,27,198,71,Sugarcane,50370.7607
0.236922286,84,20,28,5.1,19,233,79,Sugarcane,50482.5594
0.201693906,84,20,28,5.1,22,208,74,Sugarcane,57448.2564
0.060723291,90,12,26,7.9,24,188,70,Sugarcane,52440.2984
0.128603566,90,12,26,7.9,28,195,79,Sugarcane,46110.5481
0.083397944,90,12,26,7.9,26,179,79,Sugarcane,44640.2968
0.101662830,90,12,26,7.9,30,246,66,Sugarcane,50229.8470
0.224246252,84,20,28,5.1,26,168,86,Sugarcane,43860.4075
0.134932450,90,12,26,7.9,24,222,86,Sugarcane,40294.9679
0.223301788,84,20,28,5.1,25,168,87,Sugarcane,42694.5902
0.355290282,84,20,28,5.1,27,190,75,Sugarcane,40121.0680
0.777298863,84,20,28,5.1,11,179,75,Sugarcane,41577.2626
0.791025372,84,20,28,5.1,15,226,56,Sugarcane,52302.0077
0.239979369,84,20,28,5.1,15,167,82,Sugarcane,52896.7793
0.439738326,84,20,28,5.1,13,207,75,Sugarcane,43435.0131
0.337550623,84,20,28,5.1,27,190,80,Sugarcane,58632.6689
0.434071042,84,20,28,5.1,17,188,84,Sugarcane,46386.9183
0.186483356,84,20,28,5.1,11,154,77,Sugarcane,52414.8742
0.240373137,84,20,28,5.1,13,166,71,Sugarcane,57691.3068
0.100119706,90,12,26,7.9,27,169,61,Sugarcane,45201.4760
0.096433798,90,12,26,7.9,18,219,55,Sugarcane,47757.2786
0.033602110,90,12,26,7.9,22,229,76,Sugarcane,41538.7181
0.143027246,90,12,26,7.9,7,184,71,Sugarcane,51747.8016
0.314249024,84,20,28,5.1,10,177,74,Sugarcane,51245.2299
0.185992830,84,20,28,5.1,23,217,73,Sugarcane,52965.0801
0.180765647,84,20,28,5.1,21,209,77,Sugarcane,55587.8936
0.515604662,84,20,28,5.1,27,179,82,Sugarcane,52676.6871
0.250372790,84,20,28,5.1,28,160,68,Sugarcane,59369.1271
0.101883971,90,12,26,7.9,14,163,64,Sugarcane,42995.3991
0.265307396,84,20,28,5.1,30,240,69,Sugarcane,52194.6459
0.116920159,90,12,26,7.9,18,231,88,Sugarcane,56132.6353
0.225240762,84,20,28,5.1,19,249,69,Sugarcane,59696.5417
0.056286305,90,12,26,7.9,15,224,76,Sugarcane,45775.8400
0.184325597,84,20,28,5.1,18,189,59,Sugarcane,59771.0025
0.507696110,84,20,28,5.1,7,154,85,Sugarcane,51059.8773
0.157648753,90,12,26,7.9,8,165,64,Sugarcane,52318.9592
0.103450982,90,12,26,7.9,9,171,68,Sugarcane,58326.2023
0.165528195,84,20,28,5.1,23,221,56,Sugarcane,58694.2227
0.567582842,84,20,28,5.1,26,203,72,Sugarcane,50273.5720
1.263048843,90,12,26,7.9,24,247,57,Sugarcane,59334.5636
0.183423111,84,20,28,5.1,27,208,66,Sugarcane,48578.7612
0.113727223,90,12,26,7.9,31,240,65,Sugarcane,46043.2250
0.286997459,84,20,28,5.1,26,229,77,Sugarcane,54097.3210
0.458036684,84,20,28,5.1,8,209,61,Sugarcane,50269.0077
0.287126118,84,20,28,5.1,28,193,84,Sugarcane,58809.8435
0.254344956,84,20,28,5.1,7,171,80,Sugarcane,51538.3690
0.109700563,90,12,26,7.9,25,234,82,Sugarcane,56530.0088
0.043583715,90,12,26,7.9,20,190,79,Sugarcane,40841.6351
0.111596467,90,12,26,7.9,22,229,55,Sugarcane,45239.2767
0.019256206,90,12,26,7.9,31,175,83,Sugarcane,48692.7198
0.028982620,90,12,26,7.9,24,203,88,Sugarcane,51844.2993
0.104487932,90,12,26,7.9,17,197,68,Sugarcane,40268.0397
0.370007495,84,20,28,5.1,28,228,73,Sugarcane,51971.2909
0.024581636,90,12,26,7.9,18,207,86,Sugarcane,53339.6771
0.098263692,90,12,26,7.9,19,243,59,Sugarcane,51356.1203
0.156376802,90,12,26,7.9,27,193,68,Sugarcane,56554.5789
0.965384652,84,20,28,5.1,10,246,57,Sugarcane,50555.0239
0.459137112,84,20,28,5.1,19,191,87,Sugarcane,44952.1426
0.155558040,90,12,26,7.9,7,198,88,Sugarcane,51026.7818
0.029311459,90,12,26,7.9,11,238,72,Sugarcane,55636.6163
0.042261849,90,12,26,7.9,15,225,88,Sugarcane,50832.0402
0.072865346,90,12,26,7.9,23,215,62,Sugarcane,41480.4549
0.076379957,90,12,26,7.9,27,172,56,Sugarcane,43626.9491
0.051100629,90,12,26,7.9,20,222,65,Sugarcane,40525.0622
0.030889289,90,12,26,7.9,14,157,68,Sugarcane,41474.3079
0.000114974,90,12,26,7.9,28,219,71,Sugarcane,54048.9457
0.025683446,90,12,26,7.9,18,207,61,Sugarcane,49722.6850
0.090881114,90,12,26,7.9,16,154,61,Sugarcane,43988.9926
0.122936917,90,12,26,7.9,25,168,63,Sugarcane,50210.9833
0.702348879,84,20,28,5.1,8,178,64,Sugarcane,51957.0920
0.077991735,90,12,26,7.9,30,150,85,Sugarcane,47044.8798
0.202085227,84,20,28,5.1,31,184,76,Sugarcane,43820.8634
0.146376794,90,12,26,7.9,21,245,71,Sugarcane,41577.5634
0.058437269,90,12,26,7.9,31,203,64,Sugarcane,59959.8489
0.106023546,90,12,26,7.9,8,207,74,Sugarcane,55378.6032
0.155764733,90,12,26,7.9,32,157,86,Sugarcane,50413.8112
0.408645690,84,20,28,5.1,14,212,62,Sugarcane,41373.2013
0.040719681,90,12,26,7.9,9,156,68,Sugarcane,59720.8193
0.115468661,90,12,26,7.9,28,203,60,Sugarcane,43547.5709
0.114524364,90,12,26,7.9,19,250,71,Sugarcane,55443.4068
0.248103270,84,20,28,5.1,31,221,75,Sugarcane,54218.6025
0.434010489,84,20,28,5.1,23,176,66,Sugarcane,56560.1230
0.194976900,84,20,28,5.1,13,239,55,Sugarcane,58346.7350
0.127056192,90,12,26,7.9,29,150,56,Sugarcane,44757.3164
0.470852958,84,20,28,5.1,10,163,67,Sugarcane,40400.3779
0.183652157,84,20,28,5.1,24,234,55,Sugarcane,51878.6229
0.350925187,84,20,28,5.1,22,175,88,Sugarcane,41199.5054
0.570314908,84,20,28,5.1,22,184,75,Sugarcane,42095.6150
0.268771778,84,20,28,5.1,17,187,76,Sugarcane,54515.9564
0.228734339,84,20,28,5.1,19,151,84,Sugarcane,46459.9147
0.100884422,90,12,26,7.9,16,246,67,Sugarcane,50181.8942
0.015470169,90,12,26,7.9,25,206,75,Sugarcane,42421.0295
0.292771040,84,20,28,5.1,11,232,69,Sugarcane,53445.0067
0.116732648,90,12,26,7.9,21,161,66,Sugarcane,47406.4335
